Goal,Offering_days,Coin_Num,Team_Size,Country_Region,Category_Num,Overall_Rating,Team_Rating,Product_Rating,Platform,Accepting_Currency_Num,Whitepaper,Video,Social_Media,GitHub,Team_LinkedIn,Team_Photos,CEO_Photo
0,16.0,400000000,4,UAE,1,2.9,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,0
1,31.0,240000000,14,Singapore,2,3.3,4.0,4.0,1.0,2.0,1,1,3,1,0.5,0.79,0
1,41.0,150000000,20,UK,2,2.3,0.0,0.0,0.0,1.0,1,1,0,0,0.9,1.0,0
0,30.0,0,7,USA,7,3.4,0.0,0.0,1.0,2.0,1,1,3,0,1.0,1.0,0
0,28.0,0,26,Singapore,2,3.7,3.0,3.0,1.0,1.0,1,1,3,1,0.81,1.0,1
0,45.0,50000000,8,Canada,2,2.0,4.0,3.0,1.0,3.0,1,0,0,0,0.5,1.0,1
1,58.0,3000000000,19,Thailand,3,3.8,4.2,4.5,0.0,2.0,1,1,0,1,1.0,0.84,0
0,30.0,5000000,2,Russia,2,1.6,1.0,2.0,0.0,1.0,1,0,0,0,1.0,1.0,1
0,29.0,100000000,9,UK,1,1.9,0.0,0.0,1.0,1.0,0,1,0,0,1.0,1.0,0
0,58.0,200000000,14,Panama,1,2.3,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,1
0,28.0,210000000,5,USA,3,3.4,3.0,3.0,1.0,1.0,1,1,0,1,1.0,1.0,0
1,31.0,5000000,21,Switzerland,1,4.1,0.0,0.0,1.0,1.0,1,1,0,1,0.0,0.0,0
1,30.0,600,6,Russia,2,1.6,1.8,1.5,1.0,1.0,0,0,0,0,0.0,0.0,0
1,42.0,25000000,8,UK,3,2.6,4.0,4.0,1.0,2.0,1,0,0,0,1.0,1.0,0
0,35.0,192000000,17,Slovenia,5,2.8,3.1,2.3,1.0,1.0,1,1,0,1,0.71,1.0,0
1,32.0,700000000,17,UK,4,2.4,2.2,2.2,1.0,2.0,1,1,0,1,0.88,1.0,0
1,30.0,8000000,13,Singapore,6,2.8,0.0,0.0,1.0,3.0,1,0,0,0,0.85,1.0,1
0,28.0,0,8,Mexico,1,2.3,0.0,0.0,1.0,2.0,1,1,0,1,0.0,1.0,1
1,8.0,30000000,17,USA,2,4.2,4.9,4.9,1.0,1.0,1,1,2,1,0.0,1.0,1
0,51.0,114000000,8,UK,1,1.9,1.0,2.0,0.0,1.0,1,0,0,0,0.0,0.5,0
0,45.0,200000000,11,Russia,3,2.4,3.0,2.0,1.0,1.0,1,1,0,0,0.0,1.0,0
1,71.0,1500001,9,Russia,2,3.6,3.9,3.8,1.0,1.0,1,1,0,1,0.78,1.0,0
1,89.0,10000000,25,UK,1,4.1,4.6,4.1,1.0,6.0,1,1,0,0,0.76,1.0,0
0,25.0,0,5,Singapore,1,2.2,1.4,1.2,0.0,1.0,1,1,0,0,1.0,1.0,0
1,91.0,60000000,7,USA,5,3.4,4.6,4.1,1.0,2.0,1,1,0,0,0.14,1.0,1
0,31.0,0,4,Estonia,1,2.0,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,0
1,35.0,30000000,7,Australia,1,3.8,3.7,3.2,1.0,1.0,1,1,2,1,0.57,1.0,0
0,59.0,28301260,36,"Serbia, France",4,3.4,4.0,4.0,1.0,4.0,1,0,0,1,1.0,1.0,0
0,30.0,22500000,6,Germany,5,1.6,1.0,1.0,1.0,1.0,1,0,0,0,0.0,1.0,0
1,28.0,490000000,10,Netherland,2,3.0,0.0,0.0,1.0,1.0,1,1,0,1,0.0,1.0,0
0,30.0,9000000,5,Russia,1,2.4,1.0,2.0,0.0,5.0,1,0,0,0,1.0,1.0,0
1,23.0,60000000,10,Russia,2,3.5,3.5,3.5,1.0,4.0,1,1,0,1,0.0,1.0,1
1,18.0,500000000,31,Switzerland,3,4.1,4.4,4.2,1.0,2.0,1,1,0,0,0.9,1.0,1
1,31.0,60000000,35,Cambodia,2,4.1,4.3,3.9,1.0,1.0,1,1,0,1,0.8,1.0,0
1,41.0,130000000,8,Switzerland,1,3.5,3.0,2.0,1.0,2.0,1,1,0,0,1.0,1.0,0
1,3.0,100000000,6,USA,3,3.0,0.0,0.0,1.0,1.0,1,1,2,0,1.0,0.0,0
1,31.0,400000000,15,Lithuania,4,3.1,3.2,2.7,1.0,1.0,1,1,1,1,1.0,1.0,0
0,47.0,0,8,Brazil,1,2.6,3.0,3.0,1.0,1.0,1,0,3,1,1.0,1.0,0
1,60.0,86400000,11,UK,5,3.9,3.6,3.8,1.0,3.0,1,1,0,1,1.0,1.0,1
0,30.0,480000000,14,UAE,1,3.6,5.0,4.0,1.0,1.0,1,1,2,0,0.5,1.0,1
1,63.0,40000000,19,UK,3,4.3,4.5,4.1,1.0,4.0,1,1,3,1,1.0,1.0,0
0,48.0,600000000,34,Korea,2,2.5,0.0,0.0,0.0,1.0,1,1,0,0,0.0,1.0,0
1,107.0,50000000,11,Singapore,3,3.5,3.9,3.5,1.0,2.0,1,1,0,1,1.0,0.91,0
1,35.0,21000000,6,Belize,1,2.7,2.4,2.4,0.0,6.0,1,1,0,1,1.0,1.0,1
0,32.0,26520000,9,USA,1,2.5,0.0,0.0,1.0,4.0,1,0,0,0,0.78,1.0,1
0,20.0,0,4,Brazil,2,1.6,0.0,0.0,0.0,1.0,1,0,0,0,1.0,1.0,0
0,28.0,400000000,8,USA,2,3.6,4.5,4.0,0.0,3.0,1,1,0,1,0.25,1.0,1
1,91.0,195555360,9,UK,3,4.0,4.0,3.9,1.0,3.0,1,1,1,1,0.89,1.0,1
0,92.0,100000000,1,Canada,1,2.3,1.0,1.0,0.0,5.0,0,0,0,0,1.0,1.0,0
1,7.0,990000000,13,Isle of Man,4,4.0,4.0,3.6,1.0,3.0,1,1,3,0,0.46,1.0,0
0,72.0,0,10,Russia,2,2.5,0.0,0.0,0.0,1.0,1,1,0,0,0.7,1.0,0
1,54.0,180000,7,USA,1,2.7,4.0,4.0,1.0,2.0,1,1,0,1,1.0,0.83,1
1,37.0,25000000,4,Russia,2,2.6,2.0,2.0,1.0,7.0,1,1,0,1,0.5,1.0,0
0,30.0,720000000,21,Russia,3,3.4,4.2,3.0,1.0,1.0,1,1,0,1,0.95,1.0,0
0,8.0,3000000,1,Russia,1,1.5,1.0,1.0,0.0,1.0,1,1,3,0,0.08,1.0,0
0,30.0,5236000000,21,Singapore,4,3.1,3.0,2.5,1.0,2.0,1,1,3,1,0.71,1.0,1
0,45.0,0,4,Denmark,1,1.5,2.0,2.0,0.0,1.0,1,1,0,0,0.0,0.0,0
0,21.0,0,5,Russia,1,2.6,3.0,3.0,1.0,1.0,1,0,0,1,0.0,1.0,1
0,61.0,50000000,14,USA,2,2.5,3.0,2.0,1.0,1.0,1,0,0,1,0.71,1.0,1
0,30.0,3000000,6,Russia,2,1.4,2.0,2.0,0.0,6.0,0,0,0,0,0.0,1.0,0
1,42.0,60000000,20,Malta,4,4.0,5.0,5.0,1.0,1.0,1,1,3,1,0.7,1.0,1
1,30.0,331700000,12,Russia,1,3.6,4.6,4.2,0.0,5.0,1,1,0,0,0.5,1.0,0
0,50.0,0,7,Germany,2,3.5,3.0,4.0,1.0,5.0,1,1,0,1,1.0,1.0,1
0,31.0,65000000,3,Germany,1,2.0,0.0,0.0,0.0,3.0,1,0,0,0,1.0,1.0,0
0,47.0,0,6,Thailand,1,2.4,1.0,1.0,1.0,1.0,1,0,0,1,0.5,1.0,0
1,29.0,100000000,9,Singapore,2,3.4,3.6,3.0,1.0,1.0,1,1,3,0,1.0,1.0,0
1,31.0,42000000000,21,Switzerland,2,4.0,4.4,3.7,1.0,1.0,1,1,3,1,0.86,1.0,0
0,44.0,350000000,8,Ukraine,1,2.6,3.4,2.4,1.0,1.0,1,0,0,0,0.5,1.0,0
0,59.0,4000000000,3,UK,1,2.3,0.0,0.0,1.0,1.0,1,0,0,0,0.0,1.0,0
0,44.0,355200000,13,Philippines,1,2.5,0.0,0.0,1.0,3.0,1,0,0,0,0.69,1.0,1
0,60.0,0,3,Canada,2,1.8,0.0,0.0,1.0,1.0,1,1,0,0,0.67,1.0,0
1,31.0,350000000,15,Estonia,1,4.1,4.1,3.5,1.0,2.0,1,1,2,1,0.8,1.0,0
0,42.0,150000000,18,USA,3,3.0,0.0,0.0,0.0,1.0,1,0,0,0,0.44,1.0,0
1,15.0,14000000000000,3,China,1,3.0,3.0,3.0,1.0,1.0,1,0,3,1,0.0,1.0,1
1,49.0,100000000,14,Switzerland,1,3.4,4.7,5.0,1.0,1.0,1,1,0,0,0.62,0.92,0
0,70.0,18000000,8,USA,8,4.3,4.3,4.3,1.0,1.0,1,1,0,1,1.0,1.0,1
0,28.0,0,6,USA,3,2.3,0.0,0.0,1.0,1.0,1,0,0,1,0.5,0.5,1
1,35.0,140000000,18,Netherland,2,3.1,4.2,4.2,1.0,2.0,1,1,0,1,0.76,1.0,0
1,47.0,1340000000,5,India,2,2.4,5.0,4.0,1.0,1.0,1,0,0,0,1.0,1.0,1
1,46.0,7200000,18,UAE,2,3.5,4.5,3.4,1.0,3.0,1,1,3,1,0.78,1.0,1
0,60.0,0,6,Canada,2,2.1,2.8,1.5,1.0,2.0,1,0,0,0,0.0,1.0,0
0,56.0,10000000,8,Czechia,2,2.1,3.0,2.0,1.0,1.0,1,0,0,1,1.0,1.0,0
1,30.0,50000000,10,Singapore,5,3.5,4.0,3.3,1.0,1.0,1,1,1,0,1.0,1.0,0
0,31.0,18200000,13,Greece,3,2.5,0.0,0.0,0.0,1.0,1,0,0,1,0.38,1.0,0
1,45.0,102500000,10,Belize,3,2.8,3.1,3.0,1.0,1.0,1,1,0,1,1.0,1.0,0
1,62.0,100000000,10,Germany,4,3.7,4.1,4.3,1.0,1.0,1,1,0,0,0.4,1.0,0
1,8.0,106000000,6,Switzerland,4,3.2,3.8,3.7,1.0,1.0,1,1,0,1,0.0,1.0,1
1,60.0,40000000,30,UK,4,4.0,4.1,3.9,1.0,4.0,1,1,3,1,1.0,1.0,0
1,30.0,20000000,8,Russia,4,4.0,4.1,3.8,1.0,5.0,1,1,3,0,0.89,0.89,0
0,31.0,500,4,UK,6,2.1,1.5,1.0,1.0,1.0,1,1,0,1,0.75,1.0,1
1,0.0,2307692310,15,Gibraltar,1,4.0,4.2,4.1,1.0,1.0,1,1,3,0,0.73,1.0,0
1,19.0,1500000000,18,Switzerland,5,4.7,4.7,4.7,1.0,1.0,1,1,1,0,1.0,1.0,0
0,86.0,24999,10,Estonia,5,2.3,0.0,0.0,1.0,5.0,1,1,0,0,0.9,0.9,0
1,15.0,125000000,10,Japan,1,3.5,3.8,2.8,1.0,2.0,1,1,3,1,1.0,1.0,0
1,31.0,1000000000,9,Israel,1,1.8,0.0,0.0,1.0,1.0,1,1,0,0,0.0,0.0,0
0,43.0,400000000,15,Singapore,2,3.4,3.4,3.4,1.0,1.0,1,1,1,1,0.81,1.0,0
0,35.0,0,8,Russia,2,2.1,0.0,0.0,1.0,3.0,1,0,0,0,0.0,1.0,0
0,36.0,0,15,USA,2,3.1,0.0,0.0,1.0,1.0,1,1,0,0,1.0,1.0,0
0,19.0,0,11,Russia,2,3.0,3.0,3.0,1.0,1.0,1,1,0,1,0.0,1.0,1
1,90.0,45000000,5,Russia,3,2.8,4.0,3.0,0.0,2.0,1,1,0,1,0.0,1.0,0
0,28.0,40000000,10,Belarus,2,2.9,3.0,3.0,0.0,5.0,1,1,0,1,0.4,1.0,1
1,31.0,9476400,4,Switzerland,1,2.5,0.0,0.0,1.0,1.0,1,1,3,0,1.0,1.0,0
1,25.0,50000000,12,Lithuania,2,4.2,4.3,4.7,1.0,3.0,1,1,0,0,1.0,1.0,0
1,40.0,70000000,27,Russia,4,3.6,3.9,3.6,1.0,3.0,1,1,3,1,0.81,1.0,1
0,16.0,30000000,16,USA,3,3.7,4.0,3.6,1.0,1.0,1,1,0,1,1.0,1.0,1
1,47.0,300000000,30,China,1,3.6,5.0,4.0,1.0,3.0,1,1,0,0,1.0,1.0,1
0,29.0,130000000,11,Russia,3,2.8,3.0,3.0,1.0,2.0,1,0,0,1,0.36,1.0,0
1,4.0,450000000,53,Israel,1,4.1,4.7,4.4,1.0,1.0,1,1,0,0,0.91,1.0,0
1,59.0,16800000000,13,UK,4,3.8,4.4,3.9,1.0,3.0,1,1,0,0,0.77,1.0,1
1,21.0,100000000,10,Seychelles,4,4.1,4.2,3.8,1.0,1.0,1,1,3,1,0.9,1.0,0
1,15.0,20000000,22,Singapore,4,2.6,3.1,3.1,1.0,6.0,1,1,0,0,0.79,0.26,1
1,77.0,27000000,11,Poland,1,3.0,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,1
1,30.0,24000000,17,Germany,1,3.8,4.0,3.7,0.0,2.0,1,1,3,0,0.76,0.94,0
0,30.0,0,3,UK,1,1.5,0.0,0.0,1.0,1.0,0,0,0,0,0.0,1.0,0
0,196.0,200000000,5,Chile,1,1.6,2.0,1.6,0.0,2.0,0,0,0,0,1.0,1.0,0
0,30.0,150000000,11,Belize,1,2.5,4.0,4.0,1.0,1.0,1,1,0,1,0.91,1.0,1
1,15.0,80000000,12,Malta,1,3.0,0.0,0.0,1.0,2.0,1,1,0,0,0.92,1.0,1
0,21.0,50000000,11,Colombia,2,3.5,4.4,3.4,1.0,1.0,1,1,0,1,1.0,1.0,1
1,0.0,6000000000,67,Cayman Island,1,3.5,4.0,4.0,1.0,1.0,1,1,0,1,0.18,1.0,0
1,30.0,260000000,18,Netherland,2,3.9,3.4,3.4,0.0,2.0,1,1,3,1,0.78,1.0,0
0,21.0,50031000,18,Slovenia,5,3.9,3.9,3.7,1.0,1.0,1,1,1,1,0.94,1.0,0
0,70.0,187500000,8,Cayman Island,1,2.5,0.0,0.0,1.0,4.0,1,0,0,0,0.75,1.0,0
0,54.0,0,2,UK,1,2.1,0.0,0.0,1.0,1.0,1,0,0,0,1.0,1.0,0
1,35.0,84000000,6,USA,1,2.0,3.0,1.2,1.0,3.0,1,0,0,0,0.0,1.0,0
1,9.0,28672000,18,Singapore,1,3.3,0.0,0.0,1.0,1.0,1,0,3,1,0.72,1.0,0
0,46.0,0,10,South Africa,1,2.9,4.0,4.0,1.0,1.0,1,1,0,1,0.4,1.0,0
0,31.0,70000,5,Australia,1,1.9,0.0,0.0,1.0,1.0,0,0,0,0,1.0,1.0,0
1,0.0,75000000,9,USA,2,3.3,2.5,2.5,1.0,2.0,1,0,3,1,0.56,1.0,1
0,14.0,280000000,3,Russia,1,2.4,0.0,0.0,1.0,1.0,1,0,0,0,1.0,1.0,0
1,7.0,100000000,21,USA,5,4.7,4.5,3.9,1.0,1.0,1,1,0,1,0.9,1.0,0
1,46.0,400,7,South Africa,4,2.6,0.0,0.0,1.0,3.0,1,0,0,1,1.0,1.0,1
0,71.0,570000000,10,USA,3,3.5,0.0,0.0,1.0,4.0,1,1,2,1,0.58,1.0,0
0,30.0,0,2,Russia,2,1.5,0.0,0.0,1.0,1.0,1,0,0,0,0.0,0.0,0
1,23.0,300,40,Slovenia,3,4.5,4.6,4.2,1.0,1.0,1,1,2,1,0.93,1.0,0
1,0.0,55000000,15,Romania,2,3.8,4.0,3.4,1.0,2.0,1,1,3,1,1.0,1.0,0
1,100.0,3000000000,23,USA,1,3.6,0.0,0.0,1.0,5.0,1,0,3,1,0.96,1.0,1
1,0.0,6000000,7,UK,1,3.1,3.0,4.0,1.0,1.0,1,1,2,1,0.89,0.5,1
1,26.0,10000000,9,UK,2,2.3,1.8,1.5,1.0,2.0,1,1,0,0,0.11,1.0,0
1,14.0,210000000,21,Costa Rica,7,4.8,4.8,4.8,1.0,3.0,1,1,3,1,1.0,1.0,1
1,0.0,201000000,23,Liechtenstein,3,4.0,4.5,3.3,1.0,1.0,1,1,0,1,1.0,1.0,0
1,32.0,150000000,9,USA,3,3.4,3.4,3.3,1.0,1.0,1,1,0,0,0.44,1.0,1
1,50.0,3100000000,23,Philippines,1,3.2,2.9,3.1,1.0,5.0,1,1,0,1,0.96,1.0,1
1,23.0,80000,1,Switzerland,3,1.3,2.4,2.4,0.0,1.0,0,1,0,0,0.0,0.0,0
0,29.0,0,13,UK,3,2.8,3.0,3.0,1.0,1.0,1,1,0,1,1.0,1.0,0
1,18.0,462500000,12,Russia,2,1.5,0.0,0.0,0.0,1.0,0,0,0,0,0.0,1.0,0
1,61.0,6400000,2,UK,2,2.4,0.0,0.0,1.0,2.0,1,1,0,1,1.0,1.0,1
1,60.0,45000000,18,Cyprus,2,2.6,0.0,0.0,1.0,1.0,1,1,2,0,0.89,1.0,0
0,21.0,0,9,Russia,2,1.6,1.6,1.0,0.0,1.0,1,0,0,0,0.0,1.0,0
0,21.0,35000000,5,Russia,7,1.4,1.3,1.0,0.0,1.0,1,0,0,0,0.0,1.0,0
1,113.0,1000000000,9,Australia,2,2.5,0.0,0.0,1.0,2.0,1,1,0,0,0.71,1.0,1
0,31.0,13000000,14,Switzerland,2,2.8,3.2,2.5,1.0,1.0,1,1,0,0,0.86,1.0,1
0,150.0,500000000,14,UK,2,2.7,2.4,2.5,1.0,7.0,1,1,1,1,1.0,1.0,0
0,151.0,0,10,Kenya,1,1.1,1.0,1.0,0.0,1.0,0,0,3,1,0.4,0.0,0
0,10.0,1000000000,27,USA,2,3.4,4.0,3.0,1.0,4.0,1,1,0,1,0.29,1.0,0
0,41.0,90000000,6,Finland,1,2.3,0.0,0.0,1.0,1.0,1,0,0,1,0.78,1.0,1
0,88.0,46900000,33,Gibraltar,4,2.6,0.0,0.0,1.0,2.0,1,1,0,0,0.0,1.0,0
0,29.0,115000000,9,USA,1,3.6,4.0,3.2,1.0,4.0,1,1,0,1,0.33,1.0,0
0,30.0,75000000000,6,Russia,2,1.6,1.7,1.3,1.0,1.0,0,0,0,0,0.17,1.0,0
0,22.0,0,11,Netherland,1,2.4,0.0,0.0,1.0,2.0,1,0,0,0,0.0,1.0,0
1,59.0,25000000,6,Romania,3,2.5,2.4,1.4,1.0,4.0,1,1,2,1,1.0,1.0,0
0,30.0,0,2,USA,2,3.0,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,1
0,31.0,0,4,Russia,1,1.5,0.0,0.0,0.0,1.0,1,0,0,0,0.0,1.0,0
0,30.0,270000000,9,Singapore,2,2.9,0.0,0.0,1.0,1.0,1,1,2,1,0.44,1.0,0
1,34.0,130000000,14,Australia,5,2.7,2.8,2.4,1.0,4.0,1,1,0,1,0.43,1.0,0
1,2.0,66000000,11,France,2,3.9,4.5,3.9,1.0,1.0,1,1,2,1,1.0,1.0,0
0,80.0,10450000,5,USA,1,2.1,2.0,1.0,1.0,1.0,1,0,0,0,0.0,1.0,0
1,30.0,3170000,4,Russia,1,2.5,0.0,0.0,1.0,1.0,1,1,0,1,0.0,1.0,0
1,16.0,1,20,Singapore,2,3.3,5.0,5.0,0.0,1.0,1,1,2,0,0.0,1.0,1
0,31.0,0,8,Israel,3,1.7,2.0,2.0,1.0,1.0,0,0,0,0,0.0,1.0,0
0,61.0,0,19,USA,2,2.1,0.0,0.0,1.0,1.0,1,0,0,1,0.89,1.0,0
1,37.0,100000000,17,Korea,2,3.0,0.0,0.0,0.0,3.0,1,1,0,0,0.0,1.0,0
1,29.0,30000000,26,China,2,3.7,4.0,4.0,1.0,1.0,1,1,2,1,0.0,1.0,0
1,30.0,8500000,5,UK,1,2.4,2.0,2.0,0.0,1.0,1,0,0,0,0.0,1.0,1
0,95.0,100000000,4,USA,2,2.4,0.0,0.0,1.0,1.0,1,0,3,0,0.75,1.0,0
0,31.0,1250200000,12,Belarus,2,3.4,3.9,4.1,1.0,1.0,1,1,0,1,1.0,1.0,0
0,30.0,50,1,Cayman Island,4,3.6,4.0,3.5,1.0,1.0,1,1,0,1,1.0,1.0,0
1,18.0,4770000000000000,10,USA,2,2.4,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,0
0,59.0,4000000,3,USA,2,1.9,0.0,0.0,0.0,1.0,1,1,0,1,1.0,1.0,0
0,24.0,10000000,10,Australia,2,3.8,4.3,4.2,1.0,1.0,1,1,3,0,0.8,1.0,1
0,77.0,26600000,20,Cyprus,5,3.3,4.3,3.6,1.0,1.0,1,0,0,1,0.6,1.0,0
1,14.0,100000000,2,China,1,1.5,1.7,1.0,0.0,4.0,1,0,0,0,0.0,1.0,0
1,28.0,400000000,19,Switzerland,4,3.8,3.9,3.7,1.0,4.0,1,1,3,0,0.89,1.0,1
1,30.0,60000000,15,Russia,2,3.6,2.8,3.5,1.0,1.0,1,1,3,1,0.71,1.0,1
0,14.0,40000000,10,USA,2,2.9,4.6,4.6,0.0,1.0,1,0,0,0,1.0,1.0,1
0,30.0,40000000,9,Thailand,1,3.0,4.2,3.6,1.0,1.0,1,0,0,0,1.0,1.0,0
1,71.0,550000000,17,Russia,4,3.5,5.0,4.0,1.0,1.0,1,1,3,1,0.41,1.0,1
0,46.0,27,14,Netherland,1,2.6,0.0,0.0,1.0,4.0,1,1,0,0,1.0,1.0,0
1,7.0,275000000,15,British Virgin Islands,2,3.3,2.9,3.0,1.0,1.0,1,1,3,0,0.93,1.0,1
1,58.0,50000000,15,Seychelles,5,3.4,0.0,0.0,1.0,1.0,1,1,0,1,1.0,1.0,0
0,31.0,13300000,2,Switzerland,2,2.0,0.0,0.0,1.0,1.0,1,0,0,0,1.0,1.0,0
0,41.0,940000000,7,Slovenia,2,2.5,0.0,0.0,1.0,1.0,1,1,0,0,1.0,1.0,0
1,30.0,700,26,Seychelles,3,1.9,1.8,1.6,1.0,1.0,1,1,0,1,0.0,1.0,1
0,47.0,0,16,Cayman Island,3,3.8,4.3,5.0,1.0,4.0,1,1,0,1,1.0,1.0,0
1,9.0,34000000,20,Switzerland,1,3.3,3.7,3.0,1.0,2.0,1,1,2,1,1.0,1.0,1
1,100.0,650000000,11,China,2,2.5,3.0,3.1,1.0,1.0,1,1,0,1,0.0,0.55,1
1,29.0,314159265,15,USA,1,2.3,2.0,2.0,0.0,1.0,1,1,0,1,0.93,1.0,0
0,13.0,5000000000,12,UK,1,2.8,0.0,0.0,1.0,4.0,1,1,1,0,1.0,1.0,1
0,90.0,0,3,Belgium,5,2.1,0.0,0.0,0.0,2.0,1,0,0,1,0.0,1.0,0
0,41.0,16000000,7,Poland,1,2.5,2.6,2.3,1.0,5.0,1,0,0,0,0.57,1.0,0
1,7.0,450000000,21,Singapore,3,3.8,4.3,3.4,1.0,1.0,1,1,2,1,1.0,1.0,0
0,45.0,10000000,16,Ukraine,4,2.7,3.3,3.3,1.0,3.0,1,1,0,1,0.69,1.0,0
1,15.0,880000000,16,USA,2,2.3,4.0,4.0,0.0,1.0,1,1,3,1,0.0,1.0,1
0,27.0,7000000,4,British Virgin Islands,4,2.5,0.0,0.0,1.0,1.0,1,1,0,0,1.0,1.0,0
0,31.0,0,9,Jersey,1,2.2,3.0,2.0,1.0,3.0,1,0,0,1,0.11,0.78,1
0,28.0,0,6,Panama,1,1.3,1.8,1.6,0.0,1.0,0,0,0,0,0.0,1.0,0
1,29.0,6666666,1,Switzerland,3,1.2,1.0,1.0,0.0,1.0,0,1,0,0,0.0,1.0,0
1,72.0,144000000,17,France,1,2.9,4.4,2.0,1.0,6.0,1,1,3,0,1.0,1.0,1
0,93.0,200000000,14,USA,4,3.2,4.2,4.1,1.0,4.0,1,1,0,1,1.0,1.0,1
1,29.0,1181031,17,South Korea,2,3.4,4.0,4.0,1.0,1.0,1,1,0,1,0.94,1.0,1
0,25.0,1172500000,18,Russia,3,3.3,2.9,2.9,1.0,1.0,1,1,0,1,0.61,1.0,0
1,31.0,70000000,14,USA,3,3.1,3.4,3.9,0.0,1.0,1,1,2,1,0.0,1.0,0
1,0.0,1000000000,19,USA,1,3.2,4.0,2.7,0.0,1.0,1,1,0,1,1.0,1.0,0
1,44.0,10000000,19,Gibraltar,4,2.9,0.0,0.0,1.0,1.0,1,1,1,1,0.68,1.0,0
0,30.0,210000000,10,Chile,1,3.1,3.0,3.5,1.0,1.0,1,1,0,0,0.7,1.0,1
1,61.0,8000000,4,Switzerland,1,1.9,0.0,0.0,1.0,1.0,1,1,0,0,0.75,0.0,0
0,31.0,100000000,9,Singapore,1,2.7,4.0,4.0,0.0,3.0,1,1,0,0,0.67,1.0,0
0,17.0,425000000,5,Switzerland,1,2.4,0.0,0.0,1.0,2.0,1,0,0,0,0.4,1.0,1
0,60.0,560000000,5,Russia,4,2.4,0.0,0.0,1.0,1.0,1,0,0,0,0.2,1.0,0
0,26.0,250000000,24,USA,2,2.8,0.0,0.0,1.0,2.0,1,1,0,1,0.88,1.0,0
1,77.0,122400000,22,Singapore,2,3.0,3.6,3.3,0.0,1.0,1,1,0,1,0.41,1.0,1
0,45.0,500000000,11,Marshall Islands,2,1.8,0.0,0.0,1.0,2.0,1,1,0,0,0.0,0.0,0
1,109.0,800000000,16,Russia,1,3.5,4.0,4.0,0.0,3.0,1,1,0,1,0.0,1.0,0
0,34.0,0,3,Belize,2,1.5,0.0,0.0,0.0,1.0,1,0,0,0,0.0,1.0,0
0,21.0,0,3,UK,3,1.5,1.0,1.0,0.0,4.0,1,0,0,1,0.33,1.0,1
1,30.0,50000000,11,Russia,2,2.8,4.0,3.5,1.0,5.0,1,0,0,0,0.36,1.0,0
1,46.0,300000000,14,Estonia,7,3.9,3.0,3.3,1.0,1.0,1,1,0,0,0.77,1.0,1
0,29.0,99996000,8,Switzerland,1,2.3,0.0,0.0,1.0,1.0,1,1,0,1,0.75,0.75,0
0,81.0,1500000000,8,Singapore,4,1.6,0.0,0.0,0.0,1.0,1,0,0,1,0.0,0.0,0
1,13.0,13000000,4,China,2,2.5,0.0,0.0,1.0,1.0,1,0,0,1,1.0,0.0,0
1,60.0,4900000,8,Russia,1,2.3,0.0,0.0,0.0,3.0,1,0,0,0,0.0,1.0,0
0,30.0,264000000,11,Germany,3,3.3,3.7,3.5,1.0,3.0,1,1,0,1,1.0,1.0,0
1,62.0,75000000,5,Romania,4,2.6,3.0,2.3,1.0,1.0,1,1,0,1,1.0,1.0,0
1,70.0,125000000,19,Slovenia,7,2.9,0.0,0.0,1.0,1.0,1,1,0,1,0.79,1.0,1
1,112.0,10100000,18,Estonia,2,3.4,4.2,4.2,1.0,4.0,1,1,0,1,0.0,0.0,0
1,49.0,180000000,34,Singapore,4,4.2,4.4,4.0,1.0,1.0,1,1,3,1,0.73,1.0,0
0,30.0,0,2,Australia,3,1.8,0.0,0.0,1.0,1.0,0,0,0,1,1.0,1.0,0
0,28.0,150000,6,Germany,2,2.3,0.0,0.0,0.0,1.0,1,0,0,1,0.83,1.0,0
0,60.0,11000000,10,Spain,3,2.5,0.0,0.0,0.0,4.0,1,0,0,0,0.3,1.0,0
1,61.0,303000000,20,Belize,5,4.2,4.5,3.9,1.0,2.0,1,1,0,1,1.0,1.0,1
1,73.0,14070000,9,Pakistan,1,2.0,0.0,0.0,0.0,3.0,1,0,0,0,0.0,1.0,0
1,7.0,100000000,9,UK,3,3.2,3.7,4.2,1.0,1.0,1,1,0,1,1.0,1.0,0
1,31.0,52000000,22,Seychelles,7,3.6,3.9,2.6,1.0,1.0,1,1,3,0,0.79,0.08,0
0,31.0,0,7,Russia,5,1.9,0.0,0.0,1.0,1.0,1,0,0,0,0.0,1.0,0
1,31.0,1530000000,18,Switzerland,6,3.4,3.0,2.0,0.0,1.0,1,1,0,1,0.83,1.0,1
1,30.0,1050000000,14,USA,2,4.2,4.5,3.9,1.0,1.0,1,1,1,1,0.93,1.0,0
1,27.0,66000000,24,Singapore,2,4.0,4.8,3.5,1.0,1.0,1,1,3,0,0.96,1.0,1
1,14.0,500000000,12,Switzerland,3,4.1,4.7,3.7,1.0,1.0,1,1,0,1,1.0,1.0,1
